stop_id,stop_lat,stop_lon,hour,trip_count
438,33.801027000000005,-118.19365900000001,hr_16,1
438,33.801027000000005,-118.19365900000001,hr_17,1
438,33.801027000000005,-118.19365900000001,hr_18,2
438,33.801027000000005,-118.19365900000001,hr_19,1
438,33.801027000000005,-118.19365900000001,hr_20,1
438,33.801027000000005,-118.19365900000001,hr_6,2
438,33.801027000000005,-118.19365900000001,hr_7,1
438,33.801027000000005,-118.19365900000001,hr_8,1
438,33.801027000000005,-118.19365900000001,hr_9,2
439,33.802827,-118.19363600000001,hr_10,1
439,33.802827,-118.19363600000001,hr_11,1
439,33.802827,-118.19363600000001,hr_12,2
439,33.802827,-118.19363600000001,hr_13,1
439,33.802827,-118.19363600000001,hr_14,1
439,33.802827,-118.19363600000001,hr_15,2
439,33.802827,-118.19363600000001,hr_16,1
439,33.802827,-118.19363600000001,hr_17,1
439,33.802827,-118.19363600000001,hr_18,2
439,33.802827,-118.19363600000001,hr_19,1
439,33.802827,-118.19363600000001,hr_20,1
439,33.802827,-118.19363600000001,hr_6,2
439,33.802827,-118.19363600000001,hr_7,1
439,33.802827,-118.19363600000001,hr_8,1
439,33.802827,-118.19363600000001,hr_9,2
440,33.804685,-118.193611,hr_10,1
440,33.804685,-118.193611,hr_11,1
440,33.804685,-118.193611,hr_12,2
440,33.804685,-118.193611,hr_13,1
440,33.804685,-118.193611,hr_14,1
440,33.804685,-118.193611,hr_15,2
440,33.804685,-118.193611,hr_16,1
440,33.804685,-118.193611,hr_17,1
440,33.804685,-118.193611,hr_18,2
440,33.804685,-118.193611,hr_19,1
440,33.804685,-118.193611,hr_20,1
440,33.804685,-118.193611,hr_6,2
440,33.804685,-118.193611,hr_7,1
440,33.804685,-118.193611,hr_8,1
440,33.804685,-118.193611,hr_9,2
441,33.806421,-118.193655,hr_10,1
441,33.806421,-118.193655,hr_11,1
441,33.806421,-118.193655,hr_12,2
441,33.806421,-118.193655,hr_13,1
441,33.806421,-118.193655,hr_14,1
441,33.806421,-118.193655,hr_15,2
441,33.806421,-118.193655,hr_16,1
441,33.806421,-118.193655,hr_17,1
441,33.806421,-118.193655,hr_18,2
441,33.806421,-118.193655,hr_19,1
441,33.806421,-118.193655,hr_20,1
441,33.806421,-118.193655,hr_6,2
441,33.806421,-118.193655,hr_7,1
441,33.806421,-118.193655,hr_8,1
441,33.806421,-118.193655,hr_9,2
442,33.808240000000005,-118.19361299999998,hr_10,1
442,33.808240000000005,-118.19361299999998,hr_11,1
442,33.808240000000005,-118.19361299999998,hr_12,2
442,33.808240000000005,-118.19361299999998,hr_13,1
442,33.808240000000005,-118.19361299999998,hr_14,1
442,33.808240000000005,-118.19361299999998,hr_15,2
442,33.808240000000005,-118.19361299999998,hr_16,1
442,33.808240000000005,-118.19361299999998,hr_17,1
442,33.808240000000005,-118.19361299999998,hr_18,2
442,33.808240000000005,-118.19361299999998,hr_19,1
442,33.808240000000005,-118.19361299999998,hr_20,1
442,33.808240000000005,-118.19361299999998,hr_6,2
442,33.808240000000005,-118.19361299999998,hr_7,1
442,33.808240000000005,-118.19361299999998,hr_8,1
442,33.808240000000005,-118.19361299999998,hr_9,2
443,33.811769,-118.193634,hr_10,1
443,33.811769,-118.193634,hr_11,1
443,33.811769,-118.193634,hr_12,2
443,33.811769,-118.193634,hr_13,1
443,33.811769,-118.193634,hr_14,1
443,33.811769,-118.193634,hr_15,2
443,33.811769,-118.193634,hr_16,1
443,33.811769,-118.193634,hr_17,1
443,33.811769,-118.193634,hr_18,2
443,33.811769,-118.193634,hr_19,1
443,33.811769,-118.193634,hr_20,1
443,33.811769,-118.193634,hr_6,2
443,33.811769,-118.193634,hr_7,1
443,33.811769,-118.193634,hr_8,1
443,33.811769,-118.193634,hr_9,2
445,33.811375,-118.19385700000001,hr_10,1
445,33.811375,-118.19385700000001,hr_11,1
445,33.811375,-118.19385700000001,hr_12,2
445,33.811375,-118.19385700000001,hr_13,1
445,33.811375,-118.19385700000001,hr_14,1
445,33.811375,-118.19385700000001,hr_15,2
445,33.811375,-118.19385700000001,hr_16,1
445,33.811375,-118.19385700000001,hr_17,1
445,33.811375,-118.19385700000001,hr_18,2
445,33.811375,-118.19385700000001,hr_19,1
445,33.811375,-118.19385700000001,hr_6,2
445,33.811375,-118.19385700000001,hr_7,1
445,33.811375,-118.19385700000001,hr_8,1
445,33.811375,-118.19385700000001,hr_9,2
446,33.809622,-118.19385,hr_10,1
446,33.809622,-118.19385,hr_11,1
446,33.809622,-118.19385,hr_12,2
446,33.809622,-118.19385,hr_13,1
446,33.809622,-118.19385,hr_14,1
446,33.809622,-118.19385,hr_15,2
446,33.809622,-118.19385,hr_16,1
446,33.809622,-118.19385,hr_17,1
446,33.809622,-118.19385,hr_18,2
446,33.809622,-118.19385,hr_19,1
446,33.809622,-118.19385,hr_6,2
446,33.809622,-118.19385,hr_7,1
446,33.809622,-118.19385,hr_8,1
446,33.809622,-118.19385,hr_9,2
447,33.80777,-118.193845,hr_10,1
447,33.80777,-118.193845,hr_11,1
447,33.80777,-118.193845,hr_12,2
447,33.80777,-118.193845,hr_13,1
447,33.80777,-118.193845,hr_14,1
447,33.80777,-118.193845,hr_15,2
447,33.80777,-118.193845,hr_16,1
447,33.80777,-118.193845,hr_17,1
447,33.80777,-118.193845,hr_18,2
447,33.80777,-118.193845,hr_19,1
447,33.80777,-118.193845,hr_6,2
447,33.80777,-118.193845,hr_7,1
447,33.80777,-118.193845,hr_8,1
447,33.80777,-118.193845,hr_9,2
448,33.805985,-118.193849,hr_10,2
448,33.805985,-118.193849,hr_11,1
448,33.805985,-118.193849,hr_12,1
448,33.805985,-118.193849,hr_13,2
448,33.805985,-118.193849,hr_14,1
448,33.805985,-118.193849,hr_15,1
448,33.805985,-118.193849,hr_16,2
448,33.805985,-118.193849,hr_17,1
448,33.805985,-118.193849,hr_18,1
448,33.805985,-118.193849,hr_19,1
448,33.805985,-118.193849,hr_20,1
448,33.805985,-118.193849,hr_6,1
448,33.805985,-118.193849,hr_7,2
448,33.805985,-118.193849,hr_8,1
448,33.805985,-118.193849,hr_9,1
449,33.804588,-118.193851,hr_10,2
449,33.804588,-118.193851,hr_11,1
449,33.804588,-118.193851,hr_12,1
449,33.804588,-118.193851,hr_13,2
449,33.804588,-118.193851,hr_14,1
449,33.804588,-118.193851,hr_15,1
449,33.804588,-118.193851,hr_16,2
449,33.804588,-118.193851,hr_17,1
449,33.804588,-118.193851,hr_18,1
449,33.804588,-118.193851,hr_19,1
449,33.804588,-118.193851,hr_20,1
449,33.804588,-118.193851,hr_6,1
449,33.804588,-118.193851,hr_7,2
449,33.804588,-118.193851,hr_8,1
449,33.804588,-118.193851,hr_9,1
450,33.802398,-118.193859,hr_10,2
450,33.802398,-118.193859,hr_11,1
450,33.802398,-118.193859,hr_12,1
450,33.802398,-118.193859,hr_13,2
450,33.802398,-118.193859,hr_14,1
450,33.802398,-118.193859,hr_15,1
450,33.802398,-118.193859,hr_16,2
450,33.802398,-118.193859,hr_17,1
450,33.802398,-118.193859,hr_18,1
450,33.802398,-118.193859,hr_19,1
450,33.802398,-118.193859,hr_20,1
450,33.802398,-118.193859,hr_6,1
450,33.802398,-118.193859,hr_7,2
450,33.802398,-118.193859,hr_8,1
450,33.802398,-118.193859,hr_9,1
451,33.800579,-118.193855,hr_10,2
451,33.800579,-118.193855,hr_11,1
451,33.800579,-118.193855,hr_12,1
451,33.800579,-118.193855,hr_13,2
451,33.800579,-118.193855,hr_14,1
451,33.800579,-118.193855,hr_15,1
451,33.800579,-118.193855,hr_16,2
451,33.800579,-118.193855,hr_17,1
451,33.800579,-118.193855,hr_18,1
451,33.800579,-118.193855,hr_19,1
451,33.800579,-118.193855,hr_20,1
451,33.800579,-118.193855,hr_6,1
451,33.800579,-118.193855,hr_7,2
451,33.800579,-118.193855,hr_8,1
451,33.800579,-118.193855,hr_9,1
452,33.798623,-118.193844,hr_10,2
452,33.798623,-118.193844,hr_11,1
452,33.798623,-118.193844,hr_12,1
452,33.798623,-118.193844,hr_13,2
452,33.798623,-118.193844,hr_14,1
452,33.798623,-118.193844,hr_15,1
452,33.798623,-118.193844,hr_16,2
452,33.798623,-118.193844,hr_17,1
452,33.798623,-118.193844,hr_18,1
452,33.798623,-118.193844,hr_19,1
452,33.798623,-118.193844,hr_20,1
452,33.798623,-118.193844,hr_6,1
452,33.798623,-118.193844,hr_7,2
452,33.798623,-118.193844,hr_8,1
452,33.798623,-118.193844,hr_9,1
453,33.796949,-118.19383700000002,hr_10,2
453,33.796949,-118.19383700000002,hr_11,1
453,33.796949,-118.19383700000002,hr_12,1
453,33.796949,-118.19383700000002,hr_13,2
453,33.796949,-118.19383700000002,hr_14,1
453,33.796949,-118.19383700000002,hr_15,1
453,33.796949,-118.19383700000002,hr_16,2
453,33.796949,-118.19383700000002,hr_17,1
453,33.796949,-118.19383700000002,hr_18,1
453,33.796949,-118.19383700000002,hr_19,1
453,33.796949,-118.19383700000002,hr_20,1
453,33.796949,-118.19383700000002,hr_6,1
453,33.796949,-118.19383700000002,hr_7,2
453,33.796949,-118.19383700000002,hr_8,1
453,33.796949,-118.19383700000002,hr_9,1
454,33.795152,-118.193859,hr_10,2
454,33.795152,-118.193859,hr_11,1
454,33.795152,-118.193859,hr_12,1
454,33.795152,-118.193859,hr_13,2
454,33.795152,-118.193859,hr_14,1
454,33.795152,-118.193859,hr_15,1
454,33.795152,-118.193859,hr_16,2
454,33.795152,-118.193859,hr_17,1
454,33.795152,-118.193859,hr_18,1
454,33.795152,-118.193859,hr_19,1
454,33.795152,-118.193859,hr_20,1
454,33.795152,-118.193859,hr_6,1
454,33.795152,-118.193859,hr_7,2
454,33.795152,-118.193859,hr_8,1
454,33.795152,-118.193859,hr_9,1
455,33.793321999999996,-118.19384199999999,hr_10,2
455,33.793321999999996,-118.19384199999999,hr_11,1
455,33.793321999999996,-118.19384199999999,hr_12,1
455,33.793321999999996,-118.19384199999999,hr_13,2
455,33.793321999999996,-118.19384199999999,hr_14,1
455,33.793321999999996,-118.19384199999999,hr_15,1
455,33.793321999999996,-118.19384199999999,hr_16,2
455,33.793321999999996,-118.19384199999999,hr_17,1
455,33.793321999999996,-118.19384199999999,hr_18,1
455,33.793321999999996,-118.19384199999999,hr_19,1
455,33.793321999999996,-118.19384199999999,hr_20,1
455,33.793321999999996,-118.19384199999999,hr_6,1
455,33.793321999999996,-118.19384199999999,hr_7,2
455,33.793321999999996,-118.19384199999999,hr_8,1
455,33.793321999999996,-118.19384199999999,hr_9,1
456,33.791539,-118.19383400000001,hr_10,2
456,33.791539,-118.19383400000001,hr_11,1
456,33.791539,-118.19383400000001,hr_12,1
456,33.791539,-118.19383400000001,hr_13,2
456,33.791539,-118.19383400000001,hr_14,1
456,33.791539,-118.19383400000001,hr_15,1
456,33.791539,-118.19383400000001,hr_16,2
456,33.791539,-118.19383400000001,hr_17,1
456,33.791539,-118.19383400000001,hr_18,1
456,33.791539,-118.19383400000001,hr_19,1
456,33.791539,-118.19383400000001,hr_20,1
456,33.791539,-118.19383400000001,hr_6,1
456,33.791539,-118.19383400000001,hr_7,2
456,33.791539,-118.19383400000001,hr_8,1
456,33.791539,-118.19383400000001,hr_9,1
457,33.789489,-118.19382,hr_10,6
457,33.789489,-118.19382,hr_11,5
457,33.789489,-118.19382,hr_12,5
457,33.789489,-118.19382,hr_13,6
457,33.789489,-118.19382,hr_14,6
457,33.789489,-118.19382,hr_15,6
457,33.789489,-118.19382,hr_16,9
457,33.789489,-118.19382,hr_17,6
457,33.789489,-118.19382,hr_18,5
457,33.789489,-118.19382,hr_19,4
457,33.789489,-118.19382,hr_20,3
457,33.789489,-118.19382,hr_21,2
457,33.789489,-118.19382,hr_22,2
457,33.789489,-118.19382,hr_23,1
457,33.789489,-118.19382,hr_24,1
457,33.789489,-118.19382,hr_5,1
457,33.789489,-118.19382,hr_6,5
457,33.789489,-118.19382,hr_7,6
457,33.789489,-118.19382,hr_8,5
457,33.789489,-118.19382,hr_9,5
458,33.786912,-118.19382399999999,hr_10,7
458,33.786912,-118.19382399999999,hr_11,5
458,33.786912,-118.19382399999999,hr_12,5
458,33.786912,-118.19382399999999,hr_13,6
458,33.786912,-118.19382399999999,hr_14,6
458,33.786912,-118.19382399999999,hr_15,6
458,33.786912,-118.19382399999999,hr_16,8
458,33.786912,-118.19382399999999,hr_17,6
458,33.786912,-118.19382399999999,hr_18,5
458,33.786912,-118.19382399999999,hr_19,5
458,33.786912,-118.19382399999999,hr_20,3
458,33.786912,-118.19382399999999,hr_21,2
458,33.786912,-118.19382399999999,hr_22,2
458,33.786912,-118.19382399999999,hr_23,1
458,33.786912,-118.19382399999999,hr_24,1
458,33.786912,-118.19382399999999,hr_5,1
458,33.786912,-118.19382399999999,hr_6,4
458,33.786912,-118.19382399999999,hr_7,6
458,33.786912,-118.19382399999999,hr_8,5
458,33.786912,-118.19382399999999,hr_9,5
459,33.785117,-118.19383899999998,hr_10,6
459,33.785117,-118.19383899999998,hr_11,5
459,33.785117,-118.19383899999998,hr_12,5
459,33.785117,-118.19383899999998,hr_13,7
459,33.785117,-118.19383899999998,hr_14,6
459,33.785117,-118.19383899999998,hr_15,6
459,33.785117,-118.19383899999998,hr_16,8
459,33.785117,-118.19383899999998,hr_17,6
459,33.785117,-118.19383899999998,hr_18,5
459,33.785117,-118.19383899999998,hr_19,5
459,33.785117,-118.19383899999998,hr_20,3
459,33.785117,-118.19383899999998,hr_21,2
459,33.785117,-118.19383899999998,hr_22,2
459,33.785117,-118.19383899999998,hr_23,1
459,33.785117,-118.19383899999998,hr_24,1
459,33.785117,-118.19383899999998,hr_5,1
459,33.785117,-118.19383899999998,hr_6,4
459,33.785117,-118.19383899999998,hr_7,6
459,33.785117,-118.19383899999998,hr_8,5
459,33.785117,-118.19383899999998,hr_9,5
460,33.782488,-118.193846,hr_10,6
460,33.782488,-118.193846,hr_11,5
460,33.782488,-118.193846,hr_12,5
460,33.782488,-118.193846,hr_13,7
460,33.782488,-118.193846,hr_14,6
460,33.782488,-118.193846,hr_15,6
460,33.782488,-118.193846,hr_16,8
460,33.782488,-118.193846,hr_17,6
460,33.782488,-118.193846,hr_18,5
460,33.782488,-118.193846,hr_19,5
460,33.782488,-118.193846,hr_20,3
460,33.782488,-118.193846,hr_21,2
460,33.782488,-118.193846,hr_22,2
460,33.782488,-118.193846,hr_23,1
460,33.782488,-118.193846,hr_24,1
460,33.782488,-118.193846,hr_5,1
460,33.782488,-118.193846,hr_6,4
460,33.782488,-118.193846,hr_7,6
460,33.782488,-118.193846,hr_8,5
460,33.782488,-118.193846,hr_9,5
461,33.778803,-118.193854,hr_10,6
461,33.778803,-118.193854,hr_11,5
461,33.778803,-118.193854,hr_12,5
461,33.778803,-118.193854,hr_13,7
461,33.778803,-118.193854,hr_14,6
461,33.778803,-118.193854,hr_15,6
461,33.778803,-118.193854,hr_16,8
461,33.778803,-118.193854,hr_17,6
461,33.778803,-118.193854,hr_18,5
461,33.778803,-118.193854,hr_19,5
461,33.778803,-118.193854,hr_20,3
461,33.778803,-118.193854,hr_21,2
461,33.778803,-118.193854,hr_22,2
461,33.778803,-118.193854,hr_23,1
461,33.778803,-118.193854,hr_24,1
461,33.778803,-118.193854,hr_5,1
461,33.778803,-118.193854,hr_6,4
461,33.778803,-118.193854,hr_7,6
461,33.778803,-118.193854,hr_8,5
461,33.778803,-118.193854,hr_9,5
462,33.777561,-118.19383799999999,hr_10,8
462,33.777561,-118.19383799999999,hr_11,6
462,33.777561,-118.19383799999999,hr_12,6
462,33.777561,-118.19383799999999,hr_13,8
462,33.777561,-118.19383799999999,hr_14,7
462,33.777561,-118.19383799999999,hr_15,6
462,33.777561,-118.19383799999999,hr_16,11
462,33.777561,-118.19383799999999,hr_17,7
462,33.777561,-118.19383799999999,hr_18,6
462,33.777561,-118.19383799999999,hr_19,5
462,33.777561,-118.19383799999999,hr_20,3
462,33.777561,-118.19383799999999,hr_21,2
462,33.777561,-118.19383799999999,hr_22,2
462,33.777561,-118.19383799999999,hr_23,1
462,33.777561,-118.19383799999999,hr_24,1
462,33.777561,-118.19383799999999,hr_5,1
462,33.777561,-118.19383799999999,hr_6,4
462,33.777561,-118.19383799999999,hr_7,7
462,33.777561,-118.19383799999999,hr_8,6
462,33.777561,-118.19383799999999,hr_9,6
463,33.782548999999996,-118.188298,hr_10,6
463,33.782548999999996,-118.188298,hr_11,6
463,33.782548999999996,-118.188298,hr_12,6
463,33.782548999999996,-118.188298,hr_13,6
463,33.782548999999996,-118.188298,hr_14,6
463,33.782548999999996,-118.188298,hr_15,6
463,33.782548999999996,-118.188298,hr_16,6
463,33.782548999999996,-118.188298,hr_17,6
463,33.782548999999996,-118.188298,hr_18,6
463,33.782548999999996,-118.188298,hr_19,6
463,33.782548999999996,-118.188298,hr_20,3
463,33.782548999999996,-118.188298,hr_21,2
463,33.782548999999996,-118.188298,hr_22,2
463,33.782548999999996,-118.188298,hr_23,2
463,33.782548999999996,-118.188298,hr_24,1
463,33.782548999999996,-118.188298,hr_25,1
463,33.782548999999996,-118.188298,hr_5,2
463,33.782548999999996,-118.188298,hr_6,5
463,33.782548999999996,-118.188298,hr_7,8
463,33.782548999999996,-118.188298,hr_8,6
463,33.782548999999996,-118.188298,hr_9,6
464,33.782554,-118.186439,hr_10,6
464,33.782554,-118.186439,hr_11,6
464,33.782554,-118.186439,hr_12,6
464,33.782554,-118.186439,hr_13,6
464,33.782554,-118.186439,hr_14,6
464,33.782554,-118.186439,hr_15,6
464,33.782554,-118.186439,hr_16,6
464,33.782554,-118.186439,hr_17,6
464,33.782554,-118.186439,hr_18,6
464,33.782554,-118.186439,hr_19,6
464,33.782554,-118.186439,hr_20,3
464,33.782554,-118.186439,hr_21,2
464,33.782554,-118.186439,hr_22,2
464,33.782554,-118.186439,hr_23,2
464,33.782554,-118.186439,hr_24,1
464,33.782554,-118.186439,hr_25,1
464,33.782554,-118.186439,hr_5,2
464,33.782554,-118.186439,hr_6,5
464,33.782554,-118.186439,hr_7,8
464,33.782554,-118.186439,hr_8,6
464,33.782554,-118.186439,hr_9,6
465,33.782557000000004,-118.184721,hr_10,6
465,33.782557000000004,-118.184721,hr_11,6
465,33.782557000000004,-118.184721,hr_12,6
465,33.782557000000004,-118.184721,hr_13,6
465,33.782557000000004,-118.184721,hr_14,6
465,33.782557000000004,-118.184721,hr_15,6
465,33.782557000000004,-118.184721,hr_16,6
465,33.782557000000004,-118.184721,hr_17,6
465,33.782557000000004,-118.184721,hr_18,6
465,33.782557000000004,-118.184721,hr_19,6
465,33.782557000000004,-118.184721,hr_20,3
465,33.782557000000004,-118.184721,hr_21,2
465,33.782557000000004,-118.184721,hr_22,2
465,33.782557000000004,-118.184721,hr_23,2
465,33.782557000000004,-118.184721,hr_24,1
465,33.782557000000004,-118.184721,hr_25,1
465,33.782557000000004,-118.184721,hr_5,2
465,33.782557000000004,-118.184721,hr_6,5
465,33.782557000000004,-118.184721,hr_7,8
465,33.782557000000004,-118.184721,hr_8,6
465,33.782557000000004,-118.184721,hr_9,6
466,33.782555,-118.182648,hr_10,6
466,33.782555,-118.182648,hr_11,6
466,33.782555,-118.182648,hr_12,6
466,33.782555,-118.182648,hr_13,6
466,33.782555,-118.182648,hr_14,6
466,33.782555,-118.182648,hr_15,6
466,33.782555,-118.182648,hr_16,6
466,33.782555,-118.182648,hr_17,6
466,33.782555,-118.182648,hr_18,6
466,33.782555,-118.182648,hr_19,6
466,33.782555,-118.182648,hr_20,3
466,33.782555,-118.182648,hr_21,2
466,33.782555,-118.182648,hr_22,2
466,33.782555,-118.182648,hr_23,2
466,33.782555,-118.182648,hr_24,1
466,33.782555,-118.182648,hr_25,1
466,33.782555,-118.182648,hr_5,2
466,33.782555,-118.182648,hr_6,5
466,33.782555,-118.182648,hr_7,8
466,33.782555,-118.182648,hr_8,6
466,33.782555,-118.182648,hr_9,6
467,33.782555,-118.18046299999999,hr_10,6
467,33.782555,-118.18046299999999,hr_11,6
467,33.782555,-118.18046299999999,hr_12,6
467,33.782555,-118.18046299999999,hr_13,6
467,33.782555,-118.18046299999999,hr_14,6
467,33.782555,-118.18046299999999,hr_15,6
467,33.782555,-118.18046299999999,hr_16,6
467,33.782555,-118.18046299999999,hr_17,6
467,33.782555,-118.18046299999999,hr_18,6
467,33.782555,-118.18046299999999,hr_19,6
467,33.782555,-118.18046299999999,hr_20,3
467,33.782555,-118.18046299999999,hr_21,2
467,33.782555,-118.18046299999999,hr_22,2
467,33.782555,-118.18046299999999,hr_23,2
467,33.782555,-118.18046299999999,hr_24,1
467,33.782555,-118.18046299999999,hr_25,1
467,33.782555,-118.18046299999999,hr_5,2
467,33.782555,-118.18046299999999,hr_6,5
467,33.782555,-118.18046299999999,hr_7,8
467,33.782555,-118.18046299999999,hr_8,6
467,33.782555,-118.18046299999999,hr_9,6
468,33.782546,-118.177702,hr_10,6
468,33.782546,-118.177702,hr_11,6
468,33.782546,-118.177702,hr_12,6
468,33.782546,-118.177702,hr_13,6
468,33.782546,-118.177702,hr_14,5
468,33.782546,-118.177702,hr_15,6
468,33.782546,-118.177702,hr_16,6
468,33.782546,-118.177702,hr_17,7
468,33.782546,-118.177702,hr_18,6
468,33.782546,-118.177702,hr_19,6
468,33.782546,-118.177702,hr_20,3
468,33.782546,-118.177702,hr_21,2
468,33.782546,-118.177702,hr_22,2
468,33.782546,-118.177702,hr_23,2
468,33.782546,-118.177702,hr_24,1
468,33.782546,-118.177702,hr_25,1
468,33.782546,-118.177702,hr_5,2
468,33.782546,-118.177702,hr_6,5
468,33.782546,-118.177702,hr_7,8
468,33.782546,-118.177702,hr_8,6
468,33.782546,-118.177702,hr_9,6
469,33.7826,-118.176172,hr_10,6
469,33.7826,-118.176172,hr_11,6
469,33.7826,-118.176172,hr_12,6
469,33.7826,-118.176172,hr_13,6
469,33.7826,-118.176172,hr_14,5
469,33.7826,-118.176172,hr_15,6
469,33.7826,-118.176172,hr_16,6
469,33.7826,-118.176172,hr_17,6
469,33.7826,-118.176172,hr_18,7
469,33.7826,-118.176172,hr_19,6
469,33.7826,-118.176172,hr_20,3
469,33.7826,-118.176172,hr_21,2
469,33.7826,-118.176172,hr_22,2
469,33.7826,-118.176172,hr_23,2
469,33.7826,-118.176172,hr_24,1
469,33.7826,-118.176172,hr_25,1
469,33.7826,-118.176172,hr_5,2
469,33.7826,-118.176172,hr_6,5
469,33.7826,-118.176172,hr_7,8
469,33.7826,-118.176172,hr_8,6
469,33.7826,-118.176172,hr_9,6
470,33.782585,-118.17345700000001,hr_10,5
470,33.782585,-118.17345700000001,hr_11,6
470,33.782585,-118.17345700000001,hr_12,6
470,33.782585,-118.17345700000001,hr_13,6
470,33.782585,-118.17345700000001,hr_14,6
470,33.782585,-118.17345700000001,hr_15,6
470,33.782585,-118.17345700000001,hr_16,6
470,33.782585,-118.17345700000001,hr_17,6
470,33.782585,-118.17345700000001,hr_18,6
470,33.782585,-118.17345700000001,hr_19,6
470,33.782585,-118.17345700000001,hr_20,4
470,33.782585,-118.17345700000001,hr_21,2
470,33.782585,-118.17345700000001,hr_22,2
470,33.782585,-118.17345700000001,hr_23,2
470,33.782585,-118.17345700000001,hr_24,1
470,33.782585,-118.17345700000001,hr_25,1
470,33.782585,-118.17345700000001,hr_5,2
470,33.782585,-118.17345700000001,hr_6,5
470,33.782585,-118.17345700000001,hr_7,8
470,33.782585,-118.17345700000001,hr_8,6
470,33.782585,-118.17345700000001,hr_9,6
471,33.782557000000004,-118.17173000000001,hr_10,6
471,33.782557000000004,-118.17173000000001,hr_11,6
471,33.782557000000004,-118.17173000000001,hr_12,6
471,33.782557000000004,-118.17173000000001,hr_13,6
471,33.782557000000004,-118.17173000000001,hr_14,6
471,33.782557000000004,-118.17173000000001,hr_15,6
471,33.782557000000004,-118.17173000000001,hr_16,6
471,33.782557000000004,-118.17173000000001,hr_17,6
471,33.782557000000004,-118.17173000000001,hr_18,6
471,33.782557000000004,-118.17173000000001,hr_19,6
471,33.782557000000004,-118.17173000000001,hr_20,4
471,33.782557000000004,-118.17173000000001,hr_21,2
471,33.782557000000004,-118.17173000000001,hr_22,2
471,33.782557000000004,-118.17173000000001,hr_23,2
471,33.782557000000004,-118.17173000000001,hr_24,1
471,33.782557000000004,-118.17173000000001,hr_25,1
471,33.782557000000004,-118.17173000000001,hr_5,2
471,33.782557000000004,-118.17173000000001,hr_6,5
471,33.782557000000004,-118.17173000000001,hr_7,7
471,33.782557000000004,-118.17173000000001,hr_8,6
471,33.782557000000004,-118.17173000000001,hr_9,6
472,33.782552,-118.169634,hr_10,6
472,33.782552,-118.169634,hr_11,6
472,33.782552,-118.169634,hr_12,6
472,33.782552,-118.169634,hr_13,6
472,33.782552,-118.169634,hr_14,6
472,33.782552,-118.169634,hr_15,6
472,33.782552,-118.169634,hr_16,6
472,33.782552,-118.169634,hr_17,6
472,33.782552,-118.169634,hr_18,6
472,33.782552,-118.169634,hr_19,6
472,33.782552,-118.169634,hr_20,4
472,33.782552,-118.169634,hr_21,2
472,33.782552,-118.169634,hr_22,2
472,33.782552,-118.169634,hr_23,2
472,33.782552,-118.169634,hr_24,1
472,33.782552,-118.169634,hr_5,2
472,33.782552,-118.169634,hr_6,5
472,33.782552,-118.169634,hr_7,7
472,33.782552,-118.169634,hr_8,6
472,33.782552,-118.169634,hr_9,6
473,33.782563,-118.167425,hr_10,6
473,33.782563,-118.167425,hr_11,6
473,33.782563,-118.167425,hr_12,6
473,33.782563,-118.167425,hr_13,6
473,33.782563,-118.167425,hr_14,6
473,33.782563,-118.167425,hr_15,6
473,33.782563,-118.167425,hr_16,6
473,33.782563,-118.167425,hr_17,6
473,33.782563,-118.167425,hr_18,6
473,33.782563,-118.167425,hr_19,6
473,33.782563,-118.167425,hr_20,4
473,33.782563,-118.167425,hr_21,2
473,33.782563,-118.167425,hr_22,2
473,33.782563,-118.167425,hr_23,2
473,33.782563,-118.167425,hr_24,1
473,33.782563,-118.167425,hr_5,2
473,33.782563,-118.167425,hr_6,5
473,33.782563,-118.167425,hr_7,7
473,33.782563,-118.167425,hr_8,6
473,33.782563,-118.167425,hr_9,6
474,33.782602000000004,-118.16526,hr_10,6
474,33.782602000000004,-118.16526,hr_11,6
474,33.782602000000004,-118.16526,hr_12,6
474,33.782602000000004,-118.16526,hr_13,6
474,33.782602000000004,-118.16526,hr_14,6
474,33.782602000000004,-118.16526,hr_15,6
474,33.782602000000004,-118.16526,hr_16,6
474,33.782602000000004,-118.16526,hr_17,6
474,33.782602000000004,-118.16526,hr_18,6
474,33.782602000000004,-118.16526,hr_19,6
474,33.782602000000004,-118.16526,hr_20,4
474,33.782602000000004,-118.16526,hr_21,2
474,33.782602000000004,-118.16526,hr_22,2
474,33.782602000000004,-118.16526,hr_23,2
474,33.782602000000004,-118.16526,hr_24,1
474,33.782602000000004,-118.16526,hr_5,2
474,33.782602000000004,-118.16526,hr_6,5
474,33.782602000000004,-118.16526,hr_7,7
474,33.782602000000004,-118.16526,hr_8,6
474,33.782602000000004,-118.16526,hr_9,6
475,33.782571999999995,-118.163069,hr_10,6
475,33.782571999999995,-118.163069,hr_11,6
475,33.782571999999995,-118.163069,hr_12,6
475,33.782571999999995,-118.163069,hr_13,6
475,33.782571999999995,-118.163069,hr_14,6
475,33.782571999999995,-118.163069,hr_15,6
475,33.782571999999995,-118.163069,hr_16,6
475,33.782571999999995,-118.163069,hr_17,6
475,33.782571999999995,-118.163069,hr_18,6
475,33.782571999999995,-118.163069,hr_19,6
475,33.782571999999995,-118.163069,hr_20,4
475,33.782571999999995,-118.163069,hr_21,2
475,33.782571999999995,-118.163069,hr_22,2
475,33.782571999999995,-118.163069,hr_23,2
475,33.782571999999995,-118.163069,hr_24,1
